event_id,voter_id,polling_station_id,event_type,event_timestamp,queue_time_minutes,processing_time_minutes,status
249,VOTER000367,PS-017,PROCESSING_COMPLETED,2026-01-15T13:17:00,6.66,11.34,COMPLETED
250,VOTER000371,PS-021,PROCESSING_COMPLETED,2026-01-15T07:16:00,2.79,2.55,COMPLETED
251,VOTER000372,PS-022,PROCESSING_COMPLETED,2026-01-15T09:15:00,11.13,5.38,COMPLETED
252,VOTER000373,PS-023,PROCESSING_COMPLETED,2026-01-15T09:49:00,7.29,6.57,COMPLETED
253,VOTER000374,PS-024,PROCESSING_COMPLETED,2026-01-15T10:38:00,9.98,6.38,COMPLETED
254,VOTER000375,PS-025,PROCESSING_COMPLETED,2026-01-15T12:51:00,7.9,5.9,COMPLETED
255,VOTER000376,PS-026,PROCESSING_COMPLETED,2026-01-15T08:44:00,3.35,8.41,COMPLETED
256,VOTER000377,PS-027,PROCESSING_COMPLETED,2026-01-15T09:16:00,9.43,1.83,COMPLETED
257,VOTER000378,PS-028,PROCESSING_COMPLETED,2026-01-15T14:30:00,14.48,5.99,COMPLETED
258,VOTER000381,PS-031,PROCESSING_COMPLETED,2026-01-15T17:14:00,13.0,7.34,COMPLETED
259,VOTER000383,PS-033,PROCESSING_COMPLETED,2026-01-15T11:05:00,16.85,7.52,COMPLETED
260,VOTER000384,PS-034,PROCESSING_COMPLETED,2026-01-15T07:12:00,4.12,4.16,COMPLETED
261,VOTER000386,PS-036,PROCESSING_COMPLETED,2026-01-15T07:40:00,11.38,6.57,COMPLETED
262,VOTER000388,PS-038,PROCESSING_COMPLETED,2026-01-15T09:39:00,16.72,8.38,COMPLETED
263,VOTER000389,PS-039,PROCESSING_COMPLETED,2026-01-15T11:04:00,0.2,8.08,COMPLETED
264,VOTER000390,PS-040,PROCESSING_COMPLETED,2026-01-15T09:59:00,7.32,5.28,COMPLETED
265,VOTER000391,PS-041,PROCESSING_COMPLETED,2026-01-15T11:25:00,13.29,4.95,COMPLETED
266,VOTER000393,PS-043,PROCESSING_COMPLETED,2026-01-15T08:18:00,7.11,2.74,COMPLETED
267,VOTER000394,PS-044,PROCESSING_COMPLETED,2026-01-15T11:21:00,4.73,4.86,COMPLETED
268,VOTER000396,PS-046,PROCESSING_COMPLETED,2026-01-15T07:36:00,10.71,5.08,COMPLETED
269,VOTER000397,PS-047,PROCESSING_COMPLETED,2026-01-15T11:37:00,2.6,7.72,COMPLETED
270,VOTER000398,PS-048,PROCESSING_COMPLETED,2026-01-15T15:48:00,10.56,4.93,COMPLETED
271,VOTER000400,PS-050,PROCESSING_COMPLETED,2026-01-15T17:37:00,6.5,9.86,COMPLETED
272,VOTER000403,PS-003,PROCESSING_COMPLETED,2026-01-15T12:14:00,3.91,1.9,COMPLETED
273,VOTER000404,PS-004,PROCESSING_COMPLETED,2026-01-15T11:46:00,21.7,8.8,COMPLETED
274,VOTER000405,PS-005,PROCESSING_COMPLETED,2026-01-15T08:26:00,12.09,4.18,COMPLETED
275,VOTER000406,PS-006,PROCESSING_COMPLETED,2026-01-15T09:13:00,4.31,4.74,COMPLETED
276,VOTER000408,PS-008,PROCESSING_COMPLETED,2026-01-15T16:58:00,10.53,5.35,COMPLETED
277,VOTER000409,PS-009,PROCESSING_COMPLETED,2026-01-15T13:06:00,7.57,6.92,COMPLETED
278,VOTER000410,PS-010,PROCESSING_COMPLETED,2026-01-15T12:11:00,10.19,6.76,COMPLETED
279,VOTER000412,PS-012,PROCESSING_COMPLETED,2026-01-15T09:58:00,6.05,10.04,COMPLETED
280,VOTER000413,PS-013,PROCESSING_COMPLETED,2026-01-15T09:04:00,14.39,8.35,COMPLETED
281,VOTER000414,PS-014,PROCESSING_COMPLETED,2026-01-15T18:00:00,3.21,7.94,COMPLETED
282,VOTER000415,PS-015,PROCESSING_COMPLETED,2026-01-15T14:34:00,16.73,7.84,COMPLETED
283,VOTER000416,PS-016,PROCESSING_COMPLETED,2026-01-15T16:47:00,5.93,6.15,COMPLETED
284,VOTER000417,PS-017,PROCESSING_COMPLETED,2026-01-15T10:39:00,7.35,4.45,COMPLETED
285,VOTER000419,PS-019,PROCESSING_COMPLETED,2026-01-15T11:46:00,6.99,5.53,COMPLETED
286,VOTER000420,PS-020,PROCESSING_COMPLETED,2026-01-15T16:16:00,9.33,4.06,COMPLETED
287,VOTER000421,PS-021,PROCESSING_COMPLETED,2026-01-15T15:34:00,0.2,6.31,COMPLETED
288,VOTER000422,PS-022,PROCESSING_COMPLETED,2026-01-15T11:47:00,7.56,5.46,COMPLETED
289,VOTER000424,PS-024,PROCESSING_COMPLETED,2026-01-15T09:57:00,12.54,5.54,COMPLETED
290,VOTER000427,PS-027,PROCESSING_COMPLETED,2026-01-15T07:20:00,13.75,6.93,COMPLETED
291,VOTER000429,PS-029,PROCESSING_COMPLETED,2026-01-15T08:53:00,0.38,3.03,COMPLETED
292,VOTER000433,PS-033,PROCESSING_COMPLETED,2026-01-15T10:01:00,8.05,3.81,COMPLETED
293,VOTER000434,PS-034,PROCESSING_COMPLETED,2026-01-15T17:26:00,5.22,9.77,COMPLETED
294,VOTER000435,PS-035,PROCESSING_COMPLETED,2026-01-15T12:27:00,8.31,4.03,COMPLETED
295,VOTER000436,PS-036,PROCESSING_COMPLETED,2026-01-15T08:09:00,8.1,7.61,COMPLETED
296,VOTER000437,PS-037,PROCESSING_COMPLETED,2026-01-15T09:50:00,4.34,6.75,COMPLETED
297,VOTER000438,PS-038,PROCESSING_COMPLETED,2026-01-15T16:51:00,12.26,7.43,COMPLETED
298,VOTER000439,PS-039,PROCESSING_COMPLETED,2026-01-15T07:20:00,8.73,5.2,COMPLETED
299,VOTER000440,PS-040,PROCESSING_COMPLETED,2026-01-15T08:16:00,10.3,4.88,COMPLETED
300,VOTER000442,PS-042,PROCESSING_COMPLETED,2026-01-15T16:27:00,9.15,7.3,COMPLETED
301,VOTER000443,PS-043,PROCESSING_COMPLETED,2026-01-15T16:22:00,11.86,7.16,COMPLETED
302,VOTER000444,PS-044,PROCESSING_COMPLETED,2026-01-15T17:40:00,15.07,8.14,COMPLETED
303,VOTER000445,PS-045,PROCESSING_COMPLETED,2026-01-15T08:23:00,10.06,7.55,COMPLETED
304,VOTER000446,PS-046,PROCESSING_COMPLETED,2026-01-15T17:57:00,11.0,4.64,COMPLETED
305,VOTER000448,PS-048,PROCESSING_COMPLETED,2026-01-15T08:39:00,8.23,6.65,COMPLETED
306,VOTER000450,PS-050,PROCESSING_COMPLETED,2026-01-15T13:44:00,8.72,7.81,COMPLETED
307,VOTER000452,PS-002,PROCESSING_COMPLETED,2026-01-15T10:26:00,14.01,7.52,COMPLETED
308,VOTER000455,PS-005,PROCESSING_COMPLETED,2026-01-15T08:42:00,11.74,8.36,COMPLETED
309,VOTER000457,PS-007,PROCESSING_COMPLETED,2026-01-15T17:23:00,8.03,7.12,COMPLETED
310,VOTER000458,PS-008,PROCESSING_COMPLETED,2026-01-15T07:50:00,13.06,3.27,COMPLETED
311,VOTER000459,PS-009,PROCESSING_COMPLETED,2026-01-15T11:47:00,9.87,3.94,COMPLETED
312,VOTER000460,PS-010,PROCESSING_COMPLETED,2026-01-15T12:28:00,12.89,5.38,COMPLETED
313,VOTER000461,PS-011,PROCESSING_COMPLETED,2026-01-15T15:16:00,10.28,10.14,COMPLETED
314,VOTER000463,PS-013,PROCESSING_COMPLETED,2026-01-15T11:15:00,12.38,1.84,COMPLETED
315,VOTER000465,PS-015,PROCESSING_COMPLETED,2026-01-15T15:05:00,3.85,5.98,COMPLETED
316,VOTER000466,PS-016,PROCESSING_COMPLETED,2026-01-15T08:32:00,13.9,3.34,COMPLETED
317,VOTER000467,PS-017,PROCESSING_COMPLETED,2026-01-15T10:46:00,0.2,3.08,COMPLETED
318,VOTER000468,PS-018,PROCESSING_COMPLETED,2026-01-15T07:09:00,0.2,5.4,COMPLETED
319,VOTER000469,PS-019,PROCESSING_COMPLETED,2026-01-15T17:58:00,0.59,2.18,COMPLETED
320,VOTER000470,PS-020,PROCESSING_COMPLETED,2026-01-15T15:53:00,9.11,7.8,COMPLETED
321,VOTER000471,PS-021,PROCESSING_COMPLETED,2026-01-15T13:23:00,4.17,1.86,COMPLETED
322,VOTER000473,PS-023,PROCESSING_COMPLETED,2026-01-15T12:05:00,6.25,1.2,COMPLETED
323,VOTER000475,PS-025,PROCESSING_COMPLETED,2026-01-15T14:08:00,11.65,5.77,COMPLETED
324,VOTER000476,PS-026,PROCESSING_COMPLETED,2026-01-15T17:53:00,6.94,2.24,COMPLETED
325,VOTER000477,PS-027,PROCESSING_COMPLETED,2026-01-15T16:31:00,11.36,8.88,COMPLETED
326,VOTER000478,PS-028,PROCESSING_COMPLETED,2026-01-15T10:07:00,7.99,10.16,COMPLETED
327,VOTER000479,PS-029,PROCESSING_COMPLETED,2026-01-15T12:39:00,8.27,3.75,COMPLETED
328,VOTER000482,PS-032,PROCESSING_COMPLETED,2026-01-15T10:25:00,9.79,4.77,COMPLETED
329,VOTER000483,PS-033,PROCESSING_COMPLETED,2026-01-15T15:19:00,6.84,1.73,COMPLETED
330,VOTER000484,PS-034,PROCESSING_COMPLETED,2026-01-15T09:52:00,11.76,5.86,COMPLETED
331,VOTER000485,PS-035,PROCESSING_COMPLETED,2026-01-15T14:19:00,4.33,6.83,COMPLETED
332,VOTER000486,PS-036,PROCESSING_COMPLETED,2026-01-15T12:29:00,7.15,1.2,COMPLETED
333,VOTER000487,PS-037,PROCESSING_COMPLETED,2026-01-15T12:52:00,8.45,9.49,COMPLETED
334,VOTER000488,PS-038,PROCESSING_COMPLETED,2026-01-15T07:46:00,7.87,6.63,COMPLETED
335,VOTER000489,PS-039,PROCESSING_COMPLETED,2026-01-15T09:17:00,3.79,10.08,COMPLETED
336,VOTER000490,PS-040,PROCESSING_COMPLETED,2026-01-15T07:19:00,14.8,3.38,COMPLETED
337,VOTER000493,PS-043,PROCESSING_COMPLETED,2026-01-15T14:06:00,14.78,6.25,COMPLETED
338,VOTER000494,PS-044,PROCESSING_COMPLETED,2026-01-15T17:45:00,12.1,8.84,COMPLETED
339,VOTER000498,PS-048,PROCESSING_COMPLETED,2026-01-15T15:12:00,0.2,4.23,COMPLETED
340,VOTER000502,PS-002,PROCESSING_COMPLETED,2026-01-15T08:58:00,6.43,3.53,COMPLETED
341,VOTER000504,PS-004,PROCESSING_COMPLETED,2026-01-15T13:49:00,7.26,6.79,COMPLETED
342,VOTER000506,PS-006,PROCESSING_COMPLETED,2026-01-15T16:42:00,12.49,4.34,COMPLETED
343,VOTER000508,PS-008,PROCESSING_COMPLETED,2026-01-15T11:27:00,7.31,6.19,COMPLETED
344,VOTER000513,PS-013,PROCESSING_COMPLETED,2026-01-15T16:23:00,7.52,8.61,COMPLETED
345,VOTER000514,PS-014,PROCESSING_COMPLETED,2026-01-15T08:30:00,3.25,6.88,COMPLETED
346,VOTER000519,PS-019,PROCESSING_COMPLETED,2026-01-15T11:58:00,13.62,1.2,COMPLETED
347,VOTER000520,PS-020,PROCESSING_COMPLETED,2026-01-15T13:59:00,9.59,6.93,COMPLETED
348,VOTER000521,PS-021,PROCESSING_COMPLETED,2026-01-15T10:15:00,10.15,4.46,COMPLETED
349,VOTER000522,PS-022,PROCESSING_COMPLETED,2026-01-15T09:06:00,4.2,3.14,COMPLETED
350,VOTER000523,PS-023,PROCESSING_COMPLETED,2026-01-15T14:23:00,7.94,2.76,COMPLETED
351,VOTER000527,PS-027,PROCESSING_COMPLETED,2026-01-15T16:26:00,5.9,1.25,COMPLETED
352,VOTER000528,PS-028,PROCESSING_COMPLETED,2026-01-15T09:15:00,7.43,7.94,COMPLETED
353,VOTER000529,PS-029,PROCESSING_COMPLETED,2026-01-15T13:00:00,4.09,2.94,COMPLETED
354,VOTER000531,PS-031,PROCESSING_COMPLETED,2026-01-15T09:44:00,11.5,6.46,COMPLETED
355,VOTER000533,PS-033,PROCESSING_COMPLETED,2026-01-15T10:49:00,13.05,2.9,COMPLETED
356,VOTER000534,PS-034,PROCESSING_COMPLETED,2026-01-15T07:48:00,10.28,2.25,COMPLETED
357,VOTER000537,PS-037,PROCESSING_COMPLETED,2026-01-15T10:11:00,11.2,9.06,COMPLETED
358,VOTER000538,PS-038,PROCESSING_COMPLETED,2026-01-15T09:44:00,7.8,7.65,COMPLETED
359,VOTER000539,PS-039,PROCESSING_COMPLETED,2026-01-15T12:30:00,9.51,5.54,COMPLETED
360,VOTER000541,PS-041,PROCESSING_COMPLETED,2026-01-15T16:16:00,8.96,4.42,COMPLETED
361,VOTER000542,PS-042,PROCESSING_COMPLETED,2026-01-15T13:09:00,9.26,7.9,COMPLETED
362,VOTER000543,PS-043,PROCESSING_COMPLETED,2026-01-15T17:57:00,6.63,7.27,COMPLETED
363,VOTER000545,PS-045,PROCESSING_COMPLETED,2026-01-15T15:46:00,1.23,5.36,COMPLETED
364,VOTER000546,PS-046,PROCESSING_COMPLETED,2026-01-15T08:24:00,6.26,4.08,COMPLETED
365,VOTER000547,PS-047,PROCESSING_COMPLETED,2026-01-15T14:14:00,6.4,4.59,COMPLETED
366,VOTER000549,PS-049,PROCESSING_COMPLETED,2026-01-15T16:48:00,9.87,2.85,COMPLETED
367,VOTER000550,PS-050,PROCESSING_COMPLETED,2026-01-15T13:38:00,5.38,6.98,COMPLETED
368,VOTER000553,PS-003,PROCESSING_COMPLETED,2026-01-15T13:40:00,6.18,5.53,COMPLETED
369,VOTER000555,PS-005,PROCESSING_COMPLETED,2026-01-15T07:05:00,6.37,5.38,COMPLETED
370,VOTER000556,PS-006,PROCESSING_COMPLETED,2026-01-15T12:52:00,8.3,1.2,COMPLETED
371,VOTER000557,PS-007,PROCESSING_COMPLETED,2026-01-15T08:57:00,6.02,4.57,COMPLETED
372,VOTER000558,PS-008,PROCESSING_COMPLETED,2026-01-15T11:16:00,14.02,7.39,COMPLETED
373,VOTER000559,PS-009,PROCESSING_COMPLETED,2026-01-15T11:51:00,6.94,4.26,COMPLETED
374,VOTER000560,PS-010,PROCESSING_COMPLETED,2026-01-15T16:58:00,5.49,8.9,COMPLETED
375,VOTER000567,PS-017,PROCESSING_COMPLETED,2026-01-15T11:57:00,12.75,3.78,COMPLETED
376,VOTER000568,PS-018,PROCESSING_COMPLETED,2026-01-15T17:28:00,11.5,5.92,COMPLETED
377,VOTER000569,PS-019,PROCESSING_COMPLETED,2026-01-15T09:29:00,3.44,4.54,COMPLETED
378,VOTER000570,PS-020,PROCESSING_COMPLETED,2026-01-15T11:30:00,8.62,4.06,COMPLETED
379,VOTER000571,PS-021,PROCESSING_COMPLETED,2026-01-15T14:45:00,9.47,3.5,COMPLETED
380,VOTER000573,PS-023,PROCESSING_COMPLETED,2026-01-15T08:19:00,4.35,8.42,COMPLETED
381,VOTER000574,PS-024,PROCESSING_COMPLETED,2026-01-15T15:18:00,3.31,9.65,COMPLETED
382,VOTER000576,PS-026,PROCESSING_COMPLETED,2026-01-15T09:01:00,11.53,8.52,COMPLETED
383,VOTER000578,PS-028,PROCESSING_COMPLETED,2026-01-15T09:44:00,13.68,6.64,COMPLETED
384,VOTER000579,PS-029,PROCESSING_COMPLETED,2026-01-15T13:55:00,8.26,7.31,COMPLETED
385,VOTER000583,PS-033,PROCESSING_COMPLETED,2026-01-15T15:36:00,10.59,6.82,COMPLETED
386,VOTER000584,PS-034,PROCESSING_COMPLETED,2026-01-15T16:04:00,13.03,3.92,COMPLETED
387,VOTER000586,PS-036,PROCESSING_COMPLETED,2026-01-15T14:19:00,12.99,3.17,COMPLETED
388,VOTER000587,PS-037,PROCESSING_COMPLETED,2026-01-15T16:49:00,8.02,1.74,COMPLETED
389,VOTER000588,PS-038,PROCESSING_COMPLETED,2026-01-15T11:50:00,9.31,10.52,COMPLETED
390,VOTER000589,PS-039,PROCESSING_COMPLETED,2026-01-15T16:51:00,6.52,1.7,COMPLETED
391,VOTER000590,PS-040,PROCESSING_COMPLETED,2026-01-15T13:10:00,7.01,3.87,COMPLETED
392,VOTER000591,PS-041,PROCESSING_COMPLETED,2026-01-15T17:26:00,3.12,5.1,COMPLETED
393,VOTER000592,PS-042,PROCESSING_COMPLETED,2026-01-15T13:19:00,9.42,3.11,COMPLETED
394,VOTER000595,PS-045,PROCESSING_COMPLETED,2026-01-15T07:53:00,5.6,8.38,COMPLETED
395,VOTER000597,PS-047,PROCESSING_COMPLETED,2026-01-15T13:50:00,3.18,3.36,COMPLETED
396,VOTER000599,PS-049,PROCESSING_COMPLETED,2026-01-15T15:48:00,13.96,6.48,COMPLETED
397,VOTER000600,PS-050,PROCESSING_COMPLETED,2026-01-15T08:28:00,1.97,1.2,COMPLETED
398,VOTER000601,PS-001,PROCESSING_COMPLETED,2026-01-15T08:10:00,8.63,6.2,COMPLETED
399,VOTER000602,PS-002,PROCESSING_COMPLETED,2026-01-15T10:19:00,9.6,4.22,COMPLETED
400,VOTER000603,PS-003,PROCESSING_COMPLETED,2026-01-15T15:35:00,3.03,5.68,COMPLETED
401,VOTER000605,PS-005,PROCESSING_COMPLETED,2026-01-15T14:49:00,9.28,1.79,COMPLETED
402,VOTER000606,PS-006,PROCESSING_COMPLETED,2026-01-15T10:45:00,13.82,7.2,COMPLETED
403,VOTER000607,PS-007,PROCESSING_COMPLETED,2026-01-15T11:29:00,5.26,8.17,COMPLETED
404,VOTER000609,PS-009,PROCESSING_COMPLETED,2026-01-15T10:14:00,6.01,5.12,COMPLETED
405,VOTER000614,PS-014,PROCESSING_COMPLETED,2026-01-15T07:33:00,0.2,8.44,COMPLETED
406,VOTER000615,PS-015,PROCESSING_COMPLETED,2026-01-15T12:23:00,12.09,7.79,COMPLETED
407,VOTER000616,PS-016,PROCESSING_COMPLETED,2026-01-15T11:25:00,11.61,7.15,COMPLETED
408,VOTER000617,PS-017,PROCESSING_COMPLETED,2026-01-15T10:08:00,12.12,5.23,COMPLETED
409,VOTER000621,PS-021,PROCESSING_COMPLETED,2026-01-15T17:45:00,0.2,5.82,COMPLETED
410,VOTER000622,PS-022,PROCESSING_COMPLETED,2026-01-15T13:47:00,3.37,4.62,COMPLETED
411,VOTER000623,PS-023,PROCESSING_COMPLETED,2026-01-15T08:38:00,8.18,10.39,COMPLETED
412,VOTER000624,PS-024,PROCESSING_COMPLETED,2026-01-15T11:23:00,0.2,3.74,COMPLETED
413,VOTER000625,PS-025,PROCESSING_COMPLETED,2026-01-15T16:50:00,5.95,2.84,COMPLETED
414,VOTER000626,PS-026,PROCESSING_COMPLETED,2026-01-15T14:37:00,6.15,3.34,COMPLETED
415,VOTER000627,PS-027,PROCESSING_COMPLETED,2026-01-15T12:45:00,9.96,6.95,COMPLETED
416,VOTER000628,PS-028,PROCESSING_COMPLETED,2026-01-15T11:58:00,6.38,7.53,COMPLETED
417,VOTER000630,PS-030,PROCESSING_COMPLETED,2026-01-15T11:00:00,9.72,4.82,COMPLETED
418,VOTER000631,PS-031,PROCESSING_COMPLETED,2026-01-15T15:04:00,9.62,6.33,COMPLETED
419,VOTER000632,PS-032,PROCESSING_COMPLETED,2026-01-15T17:32:00,10.37,5.77,COMPLETED
420,VOTER000633,PS-033,PROCESSING_COMPLETED,2026-01-15T09:09:00,8.05,3.21,COMPLETED
421,VOTER000634,PS-034,PROCESSING_COMPLETED,2026-01-15T15:07:00,2.6,9.98,COMPLETED
422,VOTER000635,PS-035,PROCESSING_COMPLETED,2026-01-15T17:05:00,13.36,4.85,COMPLETED
423,VOTER000636,PS-036,PROCESSING_COMPLETED,2026-01-15T15:13:00,0.2,4.69,COMPLETED
424,VOTER000637,PS-037,PROCESSING_COMPLETED,2026-01-15T07:10:00,6.32,6.53,COMPLETED
425,VOTER000638,PS-038,PROCESSING_COMPLETED,2026-01-15T15:23:00,2.15,5.0,COMPLETED
426,VOTER000641,PS-041,PROCESSING_COMPLETED,2026-01-15T15:49:00,13.57,7.41,COMPLETED
427,VOTER000642,PS-042,PROCESSING_COMPLETED,2026-01-15T10:12:00,5.14,5.42,COMPLETED
428,VOTER000643,PS-043,PROCESSING_COMPLETED,2026-01-15T17:37:00,3.97,6.53,COMPLETED
429,VOTER000644,PS-044,PROCESSING_COMPLETED,2026-01-15T08:44:00,9.27,5.7,COMPLETED
430,VOTER000646,PS-046,PROCESSING_COMPLETED,2026-01-15T14:54:00,12.92,1.2,COMPLETED
431,VOTER000648,PS-048,PROCESSING_COMPLETED,2026-01-15T07:12:00,12.61,2.09,COMPLETED
432,VOTER000650,PS-050,PROCESSING_COMPLETED,2026-01-15T12:19:00,13.12,5.5,COMPLETED
433,VOTER000651,PS-001,PROCESSING_COMPLETED,2026-01-15T13:09:00,4.89,6.04,COMPLETED
434,VOTER000652,PS-002,PROCESSING_COMPLETED,2026-01-15T11:42:00,7.73,5.97,COMPLETED
435,VOTER000653,PS-003,PROCESSING_COMPLETED,2026-01-15T15:06:00,15.49,6.89,COMPLETED
436,VOTER000655,PS-005,PROCESSING_COMPLETED,2026-01-15T08:49:00,4.38,2.86,COMPLETED
437,VOTER000658,PS-008,PROCESSING_COMPLETED,2026-01-15T16:16:00,2.98,5.99,COMPLETED
438,VOTER000660,PS-010,PROCESSING_COMPLETED,2026-01-15T07:00:00,8.06,8.09,COMPLETED
439,VOTER000663,PS-013,PROCESSING_COMPLETED,2026-01-15T08:53:00,5.75,8.88,COMPLETED
440,VOTER000665,PS-015,PROCESSING_COMPLETED,2026-01-15T15:21:00,1.19,3.83,COMPLETED
441,VOTER000666,PS-016,PROCESSING_COMPLETED,2026-01-15T10:33:00,7.13,5.23,COMPLETED
442,VOTER000668,PS-018,PROCESSING_COMPLETED,2026-01-15T08:19:00,7.62,1.27,COMPLETED
443,VOTER000670,PS-020,PROCESSING_COMPLETED,2026-01-15T17:53:00,1.9,4.38,COMPLETED
444,VOTER000672,PS-022,PROCESSING_COMPLETED,2026-01-15T12:22:00,0.49,2.52,COMPLETED
445,VOTER000676,PS-026,PROCESSING_COMPLETED,2026-01-15T07:22:00,9.85,10.45,COMPLETED
446,VOTER000677,PS-027,PROCESSING_COMPLETED,2026-01-15T13:15:00,6.99,6.83,COMPLETED
447,VOTER000680,PS-030,PROCESSING_COMPLETED,2026-01-15T07:57:00,9.88,3.6,COMPLETED
448,VOTER000682,PS-032,PROCESSING_COMPLETED,2026-01-15T16:38:00,4.76,5.48,COMPLETED
449,VOTER000683,PS-033,PROCESSING_COMPLETED,2026-01-15T14:36:00,7.92,3.42,COMPLETED
450,VOTER000684,PS-034,PROCESSING_COMPLETED,2026-01-15T12:44:00,8.94,4.48,COMPLETED
451,VOTER000685,PS-035,PROCESSING_COMPLETED,2026-01-15T09:13:00,4.8,7.33,COMPLETED
452,VOTER000686,PS-036,PROCESSING_COMPLETED,2026-01-15T15:56:00,3.54,4.47,COMPLETED
453,VOTER000688,PS-038,PROCESSING_COMPLETED,2026-01-15T07:24:00,9.81,7.85,COMPLETED
454,VOTER000689,PS-039,PROCESSING_COMPLETED,2026-01-15T10:59:00,0.2,7.79,COMPLETED
455,VOTER000691,PS-041,PROCESSING_COMPLETED,2026-01-15T14:40:00,7.69,4.71,COMPLETED
456,VOTER000694,PS-044,PROCESSING_COMPLETED,2026-01-15T17:32:00,6.83,9.94,COMPLETED
457,VOTER000695,PS-045,PROCESSING_COMPLETED,2026-01-15T13:08:00,5.09,2.81,COMPLETED
458,VOTER000696,PS-046,PROCESSING_COMPLETED,2026-01-15T08:41:00,0.2,10.28,COMPLETED
459,VOTER000697,PS-047,PROCESSING_COMPLETED,2026-01-15T07:22:00,13.67,5.16,COMPLETED
460,VOTER000698,PS-048,PROCESSING_COMPLETED,2026-01-15T13:00:00,8.37,5.34,COMPLETED
461,VOTER000701,PS-001,PROCESSING_COMPLETED,2026-01-15T13:31:00,6.62,6.61,COMPLETED
462,VOTER000702,PS-002,PROCESSING_COMPLETED,2026-01-15T17:19:00,14.8,11.02,COMPLETED
463,VOTER000703,PS-003,PROCESSING_COMPLETED,2026-01-15T10:27:00,2.83,4.02,COMPLETED
464,VOTER000705,PS-005,PROCESSING_COMPLETED,2026-01-15T12:25:00,10.4,5.42,COMPLETED
465,VOTER000708,PS-008,PROCESSING_COMPLETED,2026-01-15T08:21:00,8.52,6.35,COMPLETED
466,VOTER000710,PS-010,PROCESSING_COMPLETED,2026-01-15T07:15:00,8.78,6.38,COMPLETED
467,VOTER000713,PS-013,PROCESSING_COMPLETED,2026-01-15T16:09:00,13.48,4.63,COMPLETED
468,VOTER000714,PS-014,PROCESSING_COMPLETED,2026-01-15T11:11:00,0.2,7.12,COMPLETED
469,VOTER000715,PS-015,PROCESSING_COMPLETED,2026-01-15T07:50:00,2.5,5.46,COMPLETED
470,VOTER000718,PS-018,PROCESSING_COMPLETED,2026-01-15T16:19:00,10.18,1.2,COMPLETED
471,VOTER000719,PS-019,PROCESSING_COMPLETED,2026-01-15T10:26:00,10.82,8.69,COMPLETED
472,VOTER000721,PS-021,PROCESSING_COMPLETED,2026-01-15T15:56:00,4.61,6.51,COMPLETED
473,VOTER000722,PS-022,PROCESSING_COMPLETED,2026-01-15T12:43:00,10.87,6.2,COMPLETED
474,VOTER000724,PS-024,PROCESSING_COMPLETED,2026-01-15T10:27:00,12.19,10.45,COMPLETED
475,VOTER000725,PS-025,PROCESSING_COMPLETED,2026-01-15T07:05:00,11.63,3.43,COMPLETED
476,VOTER000726,PS-026,PROCESSING_COMPLETED,2026-01-15T08:21:00,4.13,6.17,COMPLETED
477,VOTER000728,PS-028,PROCESSING_COMPLETED,2026-01-15T07:33:00,7.03,6.89,COMPLETED
478,VOTER000731,PS-031,PROCESSING_COMPLETED,2026-01-15T14:17:00,7.26,6.42,COMPLETED
479,VOTER000732,PS-032,PROCESSING_COMPLETED,2026-01-15T15:59:00,7.25,3.99,COMPLETED
480,VOTER000733,PS-033,PROCESSING_COMPLETED,2026-01-15T17:44:00,13.65,0.35,COMPLETED
481,VOTER000734,PS-034,PROCESSING_COMPLETED,2026-01-15T16:48:00,10.28,4.28,COMPLETED
482,VOTER000735,PS-035,PROCESSING_COMPLETED,2026-01-15T10:04:00,5.09,3.74,COMPLETED
483,VOTER000736,PS-036,PROCESSING_COMPLETED,2026-01-15T09:00:00,14.22,6.31,COMPLETED
484,VOTER000737,PS-037,PROCESSING_COMPLETED,2026-01-15T10:37:00,3.94,9.32,COMPLETED
485,VOTER000738,PS-038,PROCESSING_COMPLETED,2026-01-15T16:23:00,11.63,6.64,COMPLETED
486,VOTER000739,PS-039,PROCESSING_COMPLETED,2026-01-15T07:29:00,7.47,2.52,COMPLETED
487,VOTER000741,PS-041,PROCESSING_COMPLETED,2026-01-15T12:43:00,0.25,6.98,COMPLETED
488,VOTER000742,PS-042,PROCESSING_COMPLETED,2026-01-15T16:08:00,7.83,3.74,COMPLETED
489,VOTER000743,PS-043,PROCESSING_COMPLETED,2026-01-15T12:47:00,13.16,9.51,COMPLETED
490,VOTER000744,PS-044,PROCESSING_COMPLETED,2026-01-15T12:15:00,13.85,8.61,COMPLETED
491,VOTER000745,PS-045,PROCESSING_COMPLETED,2026-01-15T14:42:00,5.31,5.83,COMPLETED
492,VOTER000746,PS-046,PROCESSING_COMPLETED,2026-01-15T08:34:00,9.99,1.74,COMPLETED
493,VOTER000748,PS-048,PROCESSING_COMPLETED,2026-01-15T15:48:00,13.81,2.58,COMPLETED
494,VOTER000749,PS-049,PROCESSING_COMPLETED,2026-01-15T07:04:00,7.24,2.96,COMPLETED
495,VOTER000750,PS-050,PROCESSING_COMPLETED,2026-01-15T12:19:00,13.28,6.63,COMPLETED
496,VOTER000751,PS-001,PROCESSING_COMPLETED,2026-01-15T12:26:00,9.59,7.61,COMPLETED
497,VOTER000752,PS-002,PROCESSING_COMPLETED,2026-01-15T17:37:00,8.29,6.22,COMPLETED
